file,arch,mode,scenario,num_tasks,num_classes,random_baseline,avg_acc_final,avg_acc_immediate,bwt,bwt_all_tasks,forgetting,ft,ft_normalized
eval_cil_stateful_s1_ex1_20260625_073839.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.7935615206695545,0.8386851458188495,-0.06768543772394248,-0.04512362514929499,0.06768543772394248,0.7168940908159082,0.6399710138928312
eval_cil_ewc_stateful_s1_ex1_20260625_074245.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.7879401639125087,0.8313599546321551,-0.06512968607946956,-0.04341979071964638,0.06512968607946956,0.7307285260352603,0.6538054491121834
eval_cil_stateful_s8_ex1_20260625_074127.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.787689296745044,0.8294761123964517,-0.06268022347711161,-0.04178681565140774,0.06268022347711161,0.7247232695015996,0.6478001925785226
eval_cil_ewc_stateful_s8_ex1_20260625_074607.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.7793361226236923,0.8214633603985332,-0.06319085666226121,-0.04212723777484081,0.06319085666226121,0.7255308487770871,0.6486077718540102
eval_cil_ewc_stateful_s2_ex1_20260625_074314.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.7409792185875185,0.8198910872349554,-0.11836780297115534,-0.07891186864743689,0.11836780297115534,0.7653050994790752,0.6883820225559982
eval_cil_stateful_s3_ex1_20260625_073928.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.7388759105495417,0.8070674615845282,-0.1022873265524798,-0.06819155103498653,0.1022873265524798,0.750201505153991,0.6732784282309141
eval_cil_ewc_stateful_s7_ex1_20260625_074539.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.7341841218990651,0.7766081178072884,-0.06363599386233504,-0.04242399590822336,0.06363599386233504,0.7081201088194053,0.6311970318963285
eval_cil_stateful_s10_ex1_20260625_074215.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.7299432573589305,0.8123559434554201,-0.1236190291447345,-0.08241268609648966,0.1236190291447345,0.7448572360861268,0.6679341591630499
eval_cil_ewc_stateful_s3_ex1_20260625_074344.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.7238281102847606,0.8036646734079018,-0.11975484468471187,-0.07983656312314125,0.11975484468471187,0.7622221717670976,0.6852990948440207
eval_cil_stateful_s7_ex1_20260625_074103.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.7196120192871615,0.7896212550422538,-0.10501385363263821,-0.07000923575509214,0.10501385363263821,0.7156480493868589,0.638724972463782
eval_cil_ewc_stateful_s9_ex1_20260625_074637.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.7166669546159747,0.7771697025005965,-0.09075412182693254,-0.0605027478846217,0.09075412182693254,0.752530036461079,0.6756069595380021
eval_cil_stateful_s2_ex1_20260625_073904.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.703269218107287,0.8099579970331554,-0.16003316838880244,-0.1066887789258683,0.16003316838880244,0.763418307026245,0.6864952301031682
eval_cil_ewc_stateful_s10_ex1_20260625_074705.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.6918724491061488,0.8065198006232586,-0.17197102727566477,-0.11464735151710985,0.17197102727566477,0.7452591353855631,0.6683360584624862
eval_cil_ewc_stateful_s4_ex1_20260625_074412.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.6915133644542523,0.7436154695333386,-0.0781531576186294,-0.05210210507908627,0.0781531576186294,0.6869706705936697,0.6100475936705927
eval_cil_stateful_s9_ex1_20260625_074151.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.6737808561121325,0.7734004237363802,-0.14942935143637148,-0.09961956762424766,0.14942935143637148,0.7350181481725532,0.6580950712494762
eval_dil_ewc_stateful_ex1_20260625_075033.json,hgrn,ewc_stateful,dil,27,13,0.07692307692307693,0.6579230310803468,0.746933276010463,-0.09243371588896698,-0.08901024493011635,0.09423767009821662,0.6456290510536178,0.5687059741305409
eval_cil_stateful_s4_ex1_20260625_073952.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.6534503986886468,0.7257818256208628,-0.10849714039832403,-0.07233142693221602,0.10849714039832403,0.7011237005959221,0.6242006236728452
eval_cil_ewc_stateful_s6_ex1_20260625_074510.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.6321711102696876,0.7345498618287304,-0.153568127338564,-0.10237875155904268,0.153568127338564,0.6814748782028556,0.6045518012797786
eval_cil_stateful_s6_ex1_20260625_074039.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.621564218572649,0.714815929002869,-0.13987756564533016,-0.09325171043022011,0.13987756564533016,0.6722868095528685,0.5953637326297916
eval_cil_ewc_stateful_s5_ex1_20260625_074441.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.5351877749884828,0.6475621191752744,-0.16856151628018742,-0.11237434418679161,0.16856151628018742,0.5640430559189535,0.4871199789958766
eval_cil_stateful_s5_ex1_20260625_074016.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.5111767173641514,0.621052963909868,-0.16481436981857503,-0.10987624654571669,0.16481436981857503,0.5445855631330576,0.4676624862099807
eval_dil_stateful_ex1_20260625_074831.json,hgrn,stateful,dil,27,13,0.07692307692307693,0.5005898148088518,0.7640799335071665,-0.2736243540328655,-0.2634901186983149,0.2736243540328655,0.5781105261707767,0.5011874492476998
