file,arch,mode,scenario,num_tasks,num_classes,random_baseline,avg_acc_final,avg_acc_immediate,bwt,bwt_all_tasks,forgetting,ft,ft_normalized
eval_cil_replay_stateful_ex1_20260623_0628.json,hgrn,replay_stateful,cil,3,13,0.07692307692307693,0.7226077171486001,0.7542758909731955,-0.04750226073689312,-0.031668173824595414,0.04750226073689312,0.673454385213495,0.596531308290418
eval_cil_ewc_stateful_ex1_20260623_0720.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.7206695824902393,0.8174064904907365,-0.14510536200074603,-0.09673690800049735,0.14510536200074603,0.7534851638349919,0.6765620869119149
eval_cil_stateless_ex1_20260623_0640.json,lstm,stateless,cil,3,13,0.07692307692307693,0.7113040951585171,0.8839181365698671,-0.2589210621170251,-0.17261404141135006,0.2589210621170251,0.6934739581350904,0.6165508812120135
eval_cil_stateless_ex1_20260623_0637.json,lstm,stateless,cil,3,13,0.07692307692307693,0.7010486456478486,0.8131862208978214,-0.16820636287495938,-0.11213757524997292,0.16820636287495938,0.7243343834821547,0.6474113065590779
eval_cil_stateless_ex1_20260623_0638.json,lstm,stateless,cil,3,13,0.07692307692307693,0.6999590806485415,0.8182348608996651,-0.17741367037668532,-0.11827578025112355,0.17741367037668532,0.31841166324623704,0.24148858632316011
eval_cil_stateful_ex1_20260623_0616.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.689931385921002,0.7373804318400327,-0.07117356887854598,-0.04744904591903065,0.07117356887854598,0.7456702468810402,0.6687471699579632
eval_cil_stateless_ex1_20260623_0607.json,hgrn,stateless,cil,3,13,0.07692307692307693,0.6898707423716245,0.9017923371824228,-0.31788239221619763,-0.21192159481079842,0.31788239221619763,0.7092976504453135,0.6323745735222366
eval_cil_stateless_ex1_20260623_0609.json,hgrn,stateless,cil,3,13,0.07692307692307693,0.6898449703009081,0.8391360653482655,-0.22393664257103602,-0.14929109504735735,0.22393664257103602,0.3507901717079269,0.27386709478485
eval_cil_stateless_ex1_20260623_0608.json,hgrn,stateless,cil,3,13,0.07692307692307693,0.6734159223940922,0.8382947016829277,-0.24731816893325315,-0.16487877928883543,0.24731816893325315,0.6956237807648112,0.6187007038417343
eval_cil_herding_stateful_ex1_20260623_0707.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.6690528501380447,0.7907072491674026,-0.18248159854403695,-0.12165439902935797,0.18248159854403695,0.6901154190084637,0.6131923420853869
eval_cil_ewc_stateful_ex1_20260623_2148.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.6580771722245712,0.4405265748711568,0.3263258960301216,0.2175505973534144,0.004344048653344923,0.001229256299938537,-0.0756938206231384
eval_cil_ewc_stateful_ex1_20260623_0719.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.6551865907152458,0.6826005840670019,-0.04112099002763431,-0.027413993351756205,0.04112099002763431,0.4781558058243655,0.4012327289012886
eval_cil_stateful_ex1_20260623_0614.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.6468448866659618,0.423367775047555,0.3352156674276103,0.22347711161840686,0.0,0.19430645777607947,0.11738338085300254
eval_cil_stateful_ex1_20260623_0615.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.6439417080262012,0.5549942683391429,0.1334211595305875,0.08894743968705833,0.0322283609576427,0.2932970601982239,0.21637398327514695
eval_cil_herding_stateful_ex1_20260623_0630.json,hgrn,herding_stateful,cil,3,13,0.07692307692307693,0.6299747466931992,0.765448410310456,-0.20321049542588532,-0.13547366361725688,0.21091703056768557,0.7064248925014758,0.6295018155783989
eval_cil_ewc_stateful_ex1_20260623_2150.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.6221875611613259,0.7290989874184456,-0.16036713938567962,-0.10691142625711975,0.16036713938567962,0.7241237535143208,0.6472006765912439
eval_cil_herding_stateful_ex1_20260623_0710.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.6192844957668823,0.5029804027492396,0.17445613952646397,0.11630409301764265,0.0,0.00467412630205887,-0.07224895062101806
eval_cil_stateless_ex1_20260623_0610.json,hgrn,stateless,cil,3,13,0.07692307692307693,0.6179357871876944,0.8461838177882468,-0.3423720459008286,-0.2282480306005524,0.3423720459008286,0.5061723586459628,0.42924928172288584
eval_cil_herding_stateful_ex1_20260623_0705.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.6061346046431478,0.7781965687410497,-0.25809294614685274,-0.17206196409790184,0.278695652173913,0.3843295151701517,0.30740643824707475
eval_cil_stateless_ex1_20260623_0611.json,hgrn,stateless,cil,3,13,0.07692307692307693,0.591426606230348,0.8379901432942901,-0.36984530559591317,-0.2465635370639421,0.36984530559591317,0.5801628942628712,0.5032398173397943
eval_cil_replay_stateful_ex1_20260623_0659.json,lstm,replay_stateful,cil,3,13,0.07692307692307693,0.5897612260705348,0.2927663308243559,0.44549234286926853,0.296994895246179,0.0,0.3186374533779734,0.24171437645489646
eval_cil_replay_stateful_ex1_20260623_0700.json,lstm,replay_stateful,cil,3,13,0.07692307692307693,0.588602178508764,0.43603799892608136,0.22884626937402378,0.1525641795826825,0.0,0.22669074975858866,0.14976767283551173
eval_cil_replay_stateful_ex1_20260623_0701.json,lstm,replay_stateful,cil,3,13,0.07692307692307693,0.5799956543667449,0.4168865508391922,0.24466365529132897,0.16310910352755265,0.0,0.10141523072467319,0.024492153801596264
eval_stateful_ex1_20260525_0400.json,unknown,stateful,unknown,27,17,0.058823529411764705,0.5773543414994532,0.7991628329159987,-0.23033958724025894,-0.22180849141654566,0.23033958724025894,,
eval_ewc_stateful_ex1_20260525_0310.json,unknown,ewc_stateful,unknown,27,17,0.058823529411764705,0.5752149153152634,0.7456166631306579,-0.17695566119290948,-0.17040174781539433,0.1786134861265965,,
eval_cil_ewc_stateful_ex1_20260623_2154.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.5625708920009128,0.488161232425601,0.11161448936296761,0.07440965957531175,0.19354838709677422,0.3636334353896017,0.28671035846652476
eval_cil_herding_stateful_ex1_20260623_0713.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.5605057047111613,0.5046534926839191,0.08377831804086341,0.055852212027242276,0.0,0.06443679948916947,-0.012486277433907456
eval_cil_stateless_ex1_20260623_0612.json,hgrn,stateless,cil,3,13,0.07692307692307693,0.545425974079746,0.8599346457666797,-0.4717630075304005,-0.3145086716869337,0.4717630075304005,0.544491623757558,0.46756854683448107
eval_cil_stateless_ex1_20260623_0641.json,lstm,stateless,cil,3,13,0.07692307692307693,0.5177130177477712,0.8387511087959739,-0.481557136572304,-0.32103809104820263,0.481557136572304,0.37859875095933093,0.301675674036254
eval_cil_herding_stateful_ex1_20260623_0711.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.49242199001019094,0.4568979401884119,0.053286074732668526,0.035524049821779015,0.1631773399014778,0.06345194189636141,-0.013471135026715514
eval_cil_stateless_ex1_20260623_0639.json,lstm,stateless,cil,3,13,0.07692307692307693,0.4807468672977661,0.8494675751737047,-0.553081061813908,-0.3687207078759387,0.553081061813908,0.6323626541175468,0.5554395771944698
eval_cil_ewc_stateful_ex1_20260623_0617.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.4286733804838048,0.23188709957751752,0.295179421359431,0.19678628090628733,0.027391304347826086,0.0,-0.07692307692307693
eval_herding_stateful_ex1_20260525_0355.json,unknown,herding_stateful,unknown,27,17,0.058823529411764705,0.4226699596084761,0.7851416266384112,-0.37641288499262493,-0.3624716670299351,0.37708178131369513,,
eval_cil_herding_stateful_ex1_20260623_0709.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.40690336797147,0.3690264005318448,0.0568154511594377,0.03787696743962513,0.04248768472906403,0.19202587383364927,0.11510279691057235
eval_cil_herding_stateful_ex1_20260623_0712.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.3297725834401201,0.5753464677503918,-0.3683608264654076,-0.24557388431027172,0.3683608264654076,0.2942982889650325,0.2173752120419556
eval_cil_ewc_stateful_ex1_20260623_0622.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.3140845136129933,0.45207553638036385,-0.2069865341510558,-0.13799102276737055,0.2069865341510558,0.5835886707081357,0.5066655937850588
eval_cil_herding_stateful_ex1_20260623_0634.json,hgrn,herding_stateful,cil,3,13,0.07692307692307693,0.24746389489663712,0.15288885908798308,0.141862553712981,0.094575035808654,0.0,0.010869565217391304,-0.06605351170568563
eval_cil_herding_stateful_ex1_20260623_0708.json,lstm,herding_stateful,cil,3,13,0.07692307692307693,0.24151209001842724,0.5172266689231245,-0.41357186835704585,-0.27571457890469725,0.41357186835704585,0.27957802532573384,0.2026549484026569
eval_cil_herding_stateful_ex1_20260623_0632.json,hgrn,herding_stateful,cil,3,13,0.07692307692307693,0.22502611156077332,0.11734705485302295,0.1615185850616255,0.10767905670775034,0.0,0.0008492361202659497,-0.07607384080281097
